StrainID	Species_Old	Genus_Old	Phylum	GPS	Lat	Long	Associated	General	Specific	Fruits	Fruit.Family	Fruit.Type	Rotting	Plant.Genus	Plant.Species	Common.Name	Other.Associations	Notes	Set	Morpho	SetID	IsoTemp	Specific.Location	State	Collected.By	X	X.1	Species	Subphylum	Genus
yHQL6	Schwanniomyces pseudopolymorphus	Schwanniomyces	Ascomycota	44.703604, -123.202259	44.703604	-123.202259	Tree	Soil	Soil	NA	NA	NA	NA	Taxus	Taxus brevifolia	Pacific Yew	NA	NA	OR 7	a	YHQL_OR 7	22	Camp Adair, OR	Oregon	Quinn Langdon	TRUE	yHQL6	Schwanniomyces pseudopolymorphus	Saccharomycotina	Schwanniomyces
yHQL7	Schwanniomyces pseudopolymorphus	Schwanniomyces	Ascomycota	44.703604, -123.202259	44.703604	-123.202259	Tree	Soil	Soil	NA	NA	NA	NA	Taxus	Taxus brevifolia	Pacific Yew	NA	NA	OR 7	a	YHQL_OR 7	30	Camp Adair, OR	Oregon	Quinn Langdon	TRUE	yHQL7	Schwanniomyces pseudopolymorphus	Saccharomycotina	Schwanniomyces
yHQL8	Schwanniomyces pseudopolymorphus	Schwanniomyces	Ascomycota	46.172126, -123.432684	46.172126	-123.432684	Tree	Soil	Soil	NA	NA	NA	NA	Thuja	Thuja plicata	Pacific Redcedar	NA	NA	OR 10	a	YHQL_OR 10	30	Bradley State Park, OR	Pennsylvania	Quinn Langdon	TRUE	yHQL8	Schwanniomyces pseudopolymorphus	Saccharomycotina	Schwanniomyces
yHKB102	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	44:-88	44	-88	Tree	Soil	Humus	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	Fungi	NA	KBOCT10	a	YHKB_KBOCT10	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB102	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKB105	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	44:-88	44	-88	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	KBOCT11	a	YHKB_KBOCT11	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB105	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS661	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.441600, -87.878877	47.4416	-87.878877	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	NA	#250	a	YHKS_#250	30	Copper Harbor, Michigan (Estivant Pines Nature Sanctuary	Michigan	Chris Hittinger	TRUE	yHKS661	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS662	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.441600, -87.878877	47.4416	-87.878877	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	NA	#250	b	YHKS_#250	30	Copper Harbor, Michigan (Estivant Pines Nature Sanctuary	Michigan	Chris Hittinger	TRUE	yHKS662	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS663	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.441600, -87.878877	47.4416	-87.878877	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	NA	#250	d	YHKS_#250	30	Copper Harbor, Michigan (Estivant Pines Nature Sanctuary	Michigan	Chris Hittinger	TRUE	yHKS663	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS671	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	a	YHKS_#258	30	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS671	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS672	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	b	YHKS_#258	30	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS672	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS673	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	c	YHKS_#258	30	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS673	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS674	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	d	YHKS_#258	30	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS674	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKS675	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	e	YHKS_#258	30	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS675	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHQL62	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	46.485556,-86.660833	46.485556	-86.660833	Tree	Plant Matter	Nut	Beech Nut	Fagaceae	Nut	NA	Fagus	Fagus sp.	Beech	NA	NA	A&CH22	b	YHQL_A&CH22	22	Grand Island National Rec Area:  46° 29 minutes eight seconds North 86° 39 minutes 39 seconds west	Michigan	Amanda Hulfachor & Chris Hittinger	TRUE	yHQL62	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHRVM64	Schwanniomyces polymorphus	Schwanniomyces	Ascomycota	46.482739, -86.671216	46.482739	-86.671216	Tree	Plant Matter	Plant Matter	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	NA	12CAHD2	a	YHRVM_12CAHD2	10	Grand Island, MI	Michigan	Chris Hittinger, Amanda Hulfachor	TRUE	yHRVM64	Schwanniomyces polymorphus	Saccharomycotina	Schwanniomyces
yHKB69	Schizosaccharomyces japonicus	Schizosaccharomyces	Ascomycota	44:-88	44	-88	Plant	Soil	Humus	NA	NA	NA	NA	Monotropa	Monotropa uniflora	Ghost plant	NA	NA	KBOCT12	a	YHKB_KBOCT12	30	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB69	Schizosaccharomyces japonicus	Taphrinomycotina	Schizosaccharomyces
yHKS15	Schizosaccharomyces japonicus	Schizosaccharomyces	Ascomycota	42.993739, -87.963492	42.993739	-87.963492	Tree	Plant Matter	Bark	NA	NA	NA	NA	NA	NA	NA	NA	NA	#1	a	YHKS_#1	30	 Milwaukee, WI (Jackson Park)	Michigan	Kayla Sylvester	TRUE	yHKS15	Schizosaccharomyces japonicus	Taphrinomycotina	Schizosaccharomyces
yHQL331	Schizosaccharomyces japonicus	Schizosaccharomyces	Ascomycota	39.871665, -79.492928	39.871665	-79.492928	Tree	Plant Matter	Plant Matter	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	QL#11	c	YHQL_QL#11	30	Ohiopyle, PA	Pennsylvania	Scott Zasadil	TRUE	yHQL331	Schizosaccharomyces japonicus	Taphrinomycotina	Schizosaccharomyces
yHRVM93	Schizosaccharomyces japonicus	Schizosaccharomyces	Ascomycota	36.911855, -80.319293	36.911855	-80.319293	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	12D3	c	YHRVM_12D3	30	Floyd, VA	Virginia	D. Leith Nye	TRUE	yHRVM93	Schizosaccharomyces japonicus	Taphrinomycotina	Schizosaccharomyces
yHKS585	Scheffersomyces stipitis	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#237	b	YHKS_#237	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS585	Scheffersomyces stipitis	Saccharomycotina	Scheffersomyces
yHMH236	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	39.999208, -78.239128	39.999208	-78.239128	Soil	Soil	Soil	NA	NA	NA	NA	NA	NA	NA	NA	NA	41	a	YHMH_41	30	Breezewood, Pa (red Soil) near parking lot	Pennsylvania	The Zasadil's	TRUE	yHMH236	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
YHMH56	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	36.168237, -75.756593	36.168237	-75.756593	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	a	YHMH_22	30	Duck North Carolina	North Carolina	Laura Beck	TRUE	YHMH56	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
YHMH59	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	36.168237, -75.756593	36.168237	-75.756593	Soil	Sand	Sand	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	b	YHMH_22	30	Duck North Carolina	North Carolina	Laura Beck	TRUE	YHMH59	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
YHMH64	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	36.168237, -75.756593	36.168237	-75.756593	Plant	Plant Matter	Sea Grass	NA	NA	NA	NA	Unknown	Unknown	Seagrass	NA	NA	23	a	YHMH_23	30	Duck North Carolina	North Carolina	Laura Beck	TRUE	YHMH64	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
YHMH76	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	36.168237, -75.756593	36.168237	-75.756593	Plant	Plant Matter	Sea Grass	NA	NA	NA	NA	Unknown	Unknown	Seagrass	NA	NA	23	a	YHMH_23	22	Duck North Carolina	North Carolina	Laura Beck	TRUE	YHMH76	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
YHMH77	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	36.168237, -75.756593	36.168237	-75.756593	Plant	Plant Matter	Sea Grass	NA	NA	NA	NA	Unknown	Unknown	Seagrass	NA	NA	23	b	YHMH_23	22	Duck North Carolina	North Carolina	Laura Beck	TRUE	YHMH77	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
YHMH78	Scheffersomyces spartinae	Scheffersomyces	Ascomycota	36.168237, -75.756593	36.168237	-75.756593	Plant	Plant Matter	Sea Grass	NA	NA	NA	NA	Unknown	Unknown	Seagrass	NA	NA	23	c	YHMH_23	22	Duck North Carolina	North Carolina	Laura Beck	TRUE	YHMH78	Scheffersomyces spartinae	Saccharomycotina	Scheffersomyces
yHAB183	Scheffersomyces shehatae	Scheffersomyces	Ascomycota	45.717810, -86.669512	45.71781	-86.669512	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	NA	NA	3.4	a	YHAB_3.4	22	Fayette, MI	Michigan	ABH/CTH	TRUE	yHAB183	Scheffersomyces shehatae	Saccharomycotina	Scheffersomyces
yHKS604	Scheffersomyces shehatae	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Fagus	Fagus grandifolia	American Beech	NA	NA	#234	b	YHKS_#234	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS604	Scheffersomyces shehatae	Saccharomycotina	Scheffersomyces
yHKS608	Scheffersomyces shehatae	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Fungus	Fungus	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	Fungus	NA	#236	a	YHKS_#236	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS608	Scheffersomyces shehatae	Saccharomycotina	Scheffersomyces
yHKS702	Scheffersomyces shehatae	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Fungus	Fungus	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	Fungus	Found on outer bark	#236	a	YHKS_#236	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS702	Scheffersomyces shehatae	Saccharomycotina	Scheffersomyces
yHKS704	Scheffersomyces shehatae	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#237	b	YHKS_#237	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS704	Scheffersomyces shehatae	Saccharomycotina	Scheffersomyces
yHKS653	Scheffersomyces ergatensis	Scheffersomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	c	YHKS_#258	22	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS653	Scheffersomyces ergatensis	Saccharomycotina	Scheffersomyces
yHKS683	Scheffersomyces ergatensis	Scheffersomyces	Ascomycota	43.060776, -88.402332	43.060776	-88.402332	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Quercus	Quercus sp.	Oak	NA	NA	#218	a	YHKS_#218	10	Delafield,WI	Wisconsin	Kayla Sylvester	TRUE	yHKS683	Scheffersomyces ergatensis	Saccharomycotina	Scheffersomyces
yHKS686	Scheffersomyces ergatensis	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Unknown	Unknown	Unknown	NA	NA	#223	a	YHKS_#223	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS686	Scheffersomyces ergatensis	Saccharomycotina	Scheffersomyces
yHKS726	Scheffersomyces ergatensis	Scheffersomyces	Ascomycota	47.367135, -88.310052	47.367135	-88.310052	Tree	Soil/Plant Matter	Duff	NA	NA	NA	NA	Pinus	Pinus strobus	White Pine	NA	Old white pine on a cliff	#258	a	YHKS_#258	10	Keweenaw County, Michigan (Cliff Mine Cemetery)	Michigan	Chris Hittinger	TRUE	yHKS726	Scheffersomyces ergatensis	Saccharomycotina	Scheffersomyces
yHQL61	Scheffersomyces ergatensis	Scheffersomyces	Ascomycota	46.485556,-86.660833	46.485556	-86.660833	Tree	Plant Matter	Nut	Beech Nut	Fagaceae	Nut	NA	Fagus	Fagus sp.	Beech	NA	NA	A&CH22	a	YHQL_A&CH22	22	Grand Island National Rec Area:  46° 29 minutes eight seconds North 86° 39 minutes 39 seconds west	Michigan	Amanda Hulfachor & Chris Hittinger	TRUE	yHQL61	Scheffersomyces ergatensis	Saccharomycotina	Scheffersomyces
yHKS324	Scheffersomyces cyptocercus	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Diseased	Fagus	Fagus grandifolia	American Beech	NA	NA	#138	a	YHKS_#138	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS324	Scheffersomyces cyptocercus	Saccharomycotina	Scheffersomyces
yHKS603	Scheffersomyces cyptocercus	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Fagus	Fagus grandifolia	American Beech	NA	NA	#234	a	YHKS_#234	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS603	Scheffersomyces cyptocercus	Saccharomycotina	Scheffersomyces
yHKS701	Scheffersomyces cyptocercus	Scheffersomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Fagus	Fagus grandifolia	American Beech	NA	NA	#234	a	YHKS_#234	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS701	Scheffersomyces cyptocercus	Saccharomycotina	Scheffersomyces
yHAB181	Saturnispora zaruensis	Saturnispora	Ascomycota	46.614039, -85.254133	46.614039	-85.254133	Tree	Plant Matter	Leaves	NA	NA	NA	Diseased	Acer	Acer saccharum	Sugar Maple	Infected	NA	1.8	a	YHAB_1.8	22	Tahquamenon Falls, MI, Nature Trail	Michigan	ABH/CTH	TRUE	yHAB181	Saturnispora zaruensis	Saccharomycotina	Saturnispora
yHQL397	Saturnispora zaruensis	Saturnispora	Ascomycota	42.013309, -89.890341	42.013309	-89.890341	Miscellaneous	Miscellaneous	Wood	NA	NA	NA	NA	Unknown	Unknown	Unknown	NA	submerged	AS#9	b	YHQL_AS#9	22	Chadwick, Illinois-Sheddan property	Illinois	Angela Sheddan	TRUE	yHQL397	Saturnispora zaruensis	Saccharomycotina	Saturnispora
yHKS390	Saturnispora dispora	Saturnispora	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#139	a	YHKS_#139	10	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS390	Saturnispora dispora	Saccharomycotina	Saturnispora
yHMJ1	Saccharomycetes sp.	Saccharomycetes	Ascomycota	45.027429, -93.438540	45.027429	-93.43854	Tree	Soil	Soil	NA	NA	NA	NA	Malus	Malus sp.	Crabapple	NA	NA	3	a	YHMJ_3	30	french park, plymouth mn	Minnesota	martin jarzyna	TRUE	yHMJ1	Ogataea sp.	Saccharomycotina	Ogataea
yHRVM223	Saccharomyces uvarum	Saccharomyces	Ascomycota	42.866603, -88.336550	42.866603	-88.33655	Plant	Soil	Soil	NA	NA	NA	NA	Hosta	Hosta sp.	Hosta	NA	NA	2D4	b	YHRVM_2D4	10	Mukwonago, WI	Wisconsin	Ryan Moriarty	TRUE	yHRVM223	Saccharomyces cerevisiae	Saccharomycotina	Saccharomyces
yHKS537	Saccharomyces uvarum	Saccharomyces	Ascomycota	47.855571, -121.971572	47.855571	-121.971572	Tree	Plant Matter	Bark	NA	NA	NA	NA	Cedrus	Cedrus sp.	Cedar	NA	Possibly touched while sampling	#186	a	YHKS_#186	10	Monroe, WA	Washington	Emily Baker	TRUE	yHKS537	Saccharomyces uvarum	Saccharomycotina	Saccharomyces
yHAB204	Saccharomyces paradoxus	Saccharomyces	Ascomycota	46.603602, -85.206239	46.603602	-85.206239	Tree	Soil	Soil	NA	NA	NA	NA	Tsuga	Tsuga sp.	Hemlock	NA	NA	2.22	a	YHAB_2.22	30	Tahquamenon falls, MI, lower falls, Island	Michigan	ABH/CTH	TRUE	yHAB204	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKB115	Saccharomyces paradoxus	Saccharomyces	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus rubra	Red Oak	NA	NA	KBOCT7	a	YHKB_KBOCT7	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB115	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKB128	Saccharomyces paradoxus	Saccharomyces	Ascomycota	44:-88	44	-88	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer rubrum	Red Maple	NA	NA	KBOCT9	a	YHKB_KBOCT9	22	Northeastern WI	Wisconsin	Bill Saucier	TRUE	yHKB128	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS10	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.134054, -88.222331	43.134054	-88.222331	Tree	Plant Matter	Leaves	NA	NA	NA	NA	Malus	Malus coronaria	Crabapple	NA	NA	#15	a	YHKS_#15	30	 Sussex, WI	Wisconsin	Kayla Sylvester	TRUE	yHKS10	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS223	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#104	a	YHKS_#104	30	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS223	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS224	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#105	a	YHKS_#105	30	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS224	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS225	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	NA	NA	#111	a	YHKS_#111	30	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS225	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS226	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula populifolia	Grey Birch	NA	NA	#112	a	YHKS_#112	30	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS226	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS246	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#102	a	YHKS_#102	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS246	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS248	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#105	a	YHKS_#105	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS248	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS253	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula populifolia	Grey Birch	NA	NA	#112	a	YHKS_#112	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS253	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS254	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Betula	Betula papyrifera	White Birch	NA	NA	#114	a	YHKS_#114	22	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS254	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS267	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	a	YHKS_#6M	10	Columbia, MO (Hinkson Creek)	Missouri	William Alexander	TRUE	yHKS267	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS306	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.567496, -72.289615	43.567496	-72.289615	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#105	a	YHKS_#105	10	272 Ladieu Rd. Plainfield, NH	New Hampshire	Alysha Heimberg	TRUE	yHKS306	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS320	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#134	a	YHKS_#134	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS320	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS5	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.331551, -88.290378	43.331551	-88.290378	Tree	Plant Matter	Bark	NA	NA	NA	NA	NA	NA	NA	NA	NA	#17	a	YHKS_#17	30	Slinger, WI (Ice Age Trail)	Wisconsin	Kayla Sylvester	TRUE	yHKS5	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS54	Saccharomyces paradoxus	Saccharomyces	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#2M	a	YHKS_#2M	30	 Kirksville, MO	Missouri	William Alexander	TRUE	yHKS54	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS579	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	NA	Acer	Acer saccharum	Sugar Maple	NA	NA	#224	a	YHKS_#224	30	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS579	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS58	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.927490, -92.348921	38.92749	-92.348921	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#6M	b	YHKS_#6M	30	Columbia, MO (Hinkson Creek)	Missouri	William Alexander	TRUE	yHKS58	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS602	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Soil	Soil	NA	NA	NA	NA	Fagus	Fagus grandifolia	American Beech	NA	NA	#233	a	YHKS_#233	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS602	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS613	Saccharomyces paradoxus	Saccharomyces	Ascomycota	43.695741, -87.718414	43.695741	-87.718414	Tree	Plant Matter	Bark	NA	NA	NA	Rotting	Betula	Betula papyrifera	White Birch	NA	NA	#246	a	YHKS_#246	22	Sheboygan,WI (Indian Mound Park)	Wisconsin	Kayla Sylvester	TRUE	yHKS613	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS69	Saccharomyces paradoxus	Saccharomyces	Ascomycota	40.196441, -92.579533	40.196441	-92.579533	Tree	Soil	Soil	NA	NA	NA	NA	Quercus	Quercus alba	White Oak	NA	NA	#1M	a	YHKS_#1M	30	 Kirksville, MO	Missouri	William Alexander	TRUE	yHKS69	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
yHKS71	Saccharomyces paradoxus	Saccharomyces	Ascomycota	38.951813, -92.336335	38.951813	-92.336335	Tree	Soil	Soil	NA	NA	NA	NA	Acer	Acer sp.	Maple	NA	NA	#5M	a	YHKS_#5M	30	 Columbia, MO	Missouri	William Alexander	TRUE	yHKS71	Saccharomyces paradoxus	Saccharomycotina	Saccharomyces
